id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
108585,2.0254250770765605,1.9560841562291102,1.931533183949555,1.917412930001181,1.870991230798718,1.0925988513773959,0.7894457489069683,2.887598553777502,2.720936101913026,2.67639685639061,2.5315321883218136,2.556103352667514,2.629409781488954,2.6832137530615294,5.329917527091145,5.271482018361444,5.025626244644134,4.7830092445780705,4.956289057962018,5.226189216815496,5.3593978286050055
108587,460.13648332554146,454.4655870305831,429.0669926615647,434.741830853948,444.3445694574756,296.4047781320603,289.8482773574564,584.6887510009248,549.4712555789746,534.8738517530039,506.68922759391813,516.0401164100176,379.02916039070783,383.7045622550769,961.946887877912,923.5900582574556,853.5789984572455,814.7971665229434,847.0159478913032,565.5106771523241,574.1182964256424
108596,349.3051858012125,351.64913976861516,339.39699724003657,340.86203974409466,354.02594736806464,161.56172109203604,161.2741492718686,355.1826957309135,336.8143729662707,338.6322477219383,314.64952648904097,306.7173766508179,179.8041818846871,194.25666781701668,480.5554884899084,478.376154453772,419.4752887073408,392.316949711079,413.74183899216285,284.85783120900595,291.8695182739237
108597,35.3882919451245,35.06602159759464,34.34030129969768,34.30386245716926,33.77494669870944,22.612417409871963,22.685421349261304,43.239444950697376,38.62953368610295,39.9652931095511,36.40976761263934,36.70367227433868,35.835736390289775,19.51734584661798,68.27136768505206,59.8837345771263,57.795166242492165,54.14356983783697,58.59067954790773,54.61736632257342,31.9756765920558
108603,153.22502892021646,150.9172102020028,147.99019615705402,145.6607580501166,141.12272076314292,69.81371946452013,71.64139957678783,192.01396744380108,181.68944693272073,182.65549694298403,165.3506843853976,167.39749950514724,101.52055039779265,107.29513907734814,294.1360350791227,275.0852124447934,265.7156501961676,252.27116263833219,263.4730290772284,161.95270858711413,171.24130798890226
108651,262.59749259010226,255.3721833106096,251.26475705882314,249.0360321598906,237.55615028873416,115.1225046150237,118.77530688403978,378.6780022446521,363.40635587761875,381.06977533670977,329.3113349858181,346.9582797516481,259.2474971152651,246.3178264803726,785.0595146464085,763.3700091318086,741.5529425155149,683.8345232176399,751.3494385060553,556.8627551772163,567.1549251066119
108652,10.127268413812955,9.163253910742755,9.005505309972945,9.03726223983043,8.71273917740077,5.933791172441086,4.694526454647484,22.989794655473244,20.18545206296486,21.35986956354959,19.08371881965832,21.17222431361845,22.034743342245697,18.068256682794676,46.62233340620473,43.50795413014555,43.120952934304675,39.729859207900034,45.23669244655664,37.85921941860627,38.34878108160798
108655,73.90601884765255,73.82893535608953,72.64745345301104,72.20862848015443,71.2998656398442,43.92138945311454,43.48718195063771,66.6073015013499,66.39150558297729,68.3677609424857,64.56715558086115,63.77373712082829,53.552660667553695,55.402236066510206,90.87772729069177,88.67178301798003,85.3227635361917,81.41675747349744,84.94244189929763,82.23799406962259,85.46694148801151
108657,23.729805601865554,21.770890905423677,21.16360466748172,21.17597439194065,20.497726817171444,13.078005954308322,7.413017977296956,35.10762846812391,30.554417277215546,31.89759055892492,28.233640680153275,29.623668581585672,27.503275260088213,16.14717485977245,66.05246326649262,58.93472671305305,57.49624014115838,52.94356960177182,59.321619315762234,48.21454379524823,37.64421816988864
108686,239.89889047311505,237.21874274770454,231.41576233230447,229.6254756001265,232.60675155243246,121.96528140948067,116.52517621694498,359.72474512879256,334.3121241968234,330.7560139816206,311.5119491261105,318.0544090614986,207.41970540972562,205.4713554706787,600.1460089101189,555.1489484963805,520.3376993286003,494.4571541279068,517.0266486278745,304.6717355095835,313.2230118970466
108693,279.70182057385455,259.123893757738,249.48030618917494,252.3920067943209,248.21451614492852,157.06566274700657,165.00912183437515,419.8648600845591,382.78479854465337,385.5969463282306,352.38883130223417,363.74609100906866,295.0750671774475,303.08952883971415,737.4972383428177,708.0877202885473,683.5154900475594,628.2630913497109,667.428664980431,437.8273793385781,454.93593133468835
108704,4.968066840900418,4.741865767899927,4.661456796437187,4.625009509561324,4.659185435461002,3.184327100054403,2.1631113923831697,6.877681101949988,5.583370892655335,5.192599014275988,4.804886072398999,4.754422146250498,3.8475698733400554,2.492326902608766,12.364607975937517,11.025517140594458,9.028863647033214,8.180127621498796,9.316509575948743,8.018071724472744,4.745512631691659
108710,7.18770947913055,7.101917177131722,6.997079734044533,6.985055461633946,6.832480309367554,4.777327992391224,4.8512893841980675,12.69373209963934,10.621263484384665,10.673556361425133,9.87687495334293,10.37494428045343,8.883143001920743,6.814833025063943,22.609942257101896,19.95272683070667,18.456392263710466,17.669525314523586,19.480486005391267,15.066331249054928,13.189799583619966
108755,95.9070206596893,93.5947047874828,91.4697571825472,91.40425903562004,90.3049289710507,73.43487501610224,70.95470767221731,79.04857544523128,77.56068220351236,78.28424348000114,74.05669510961566,71.51175587578886,63.478058575168056,54.757727348938374,105.61569312615522,100.55751677672528,95.50777091505333,90.89794411527423,94.06576894655161,88.4517194736873,73.13696402774613
108762,7.404593306679754,7.186269907747886,7.0023052845499505,7.002938404943717,6.865036773796683,5.484489868871116,4.765511025830028,15.352117507014826,14.121088650341767,14.071858340069756,13.199872491606984,14.977272654991289,16.644040899487827,15.396762088089547,29.829205385513127,29.383819250826555,28.02751568108138,26.631120365043895,30.260135362562178,28.54889691914914,30.517492007490475
108774,465.7098600343708,463.2488383861801,442.612322020241,439.83519939836054,435.84212841802406,183.62565627453392,185.26840956007334,722.4874191697098,642.0689395719122,650.1427319246909,603.4928274984477,608.2618298164897,387.4957944179327,418.18207772537295,1343.4506567560884,1205.223530492279,1112.1264333709823,1041.1538618354139,1091.2394278152594,634.0166426932047,689.3369380318779
108775,78.42987567605506,76.36928183731726,73.08175148644104,72.67524403617797,74.78780652315227,46.87093652126606,46.93831419629243,127.80395952584301,117.32713635277344,112.11385957836825,106.05147871435044,110.29855228654671,79.4710846629694,81.925619900538,224.6748969324124,214.77899908438675,202.19345281473514,192.31924793561166,201.66154834502956,114.58985533126463,117.91321643755357
108789,46.22983398343492,45.07472294143302,43.82416217905635,43.47915497907923,45.703570061891924,37.60582981608846,38.0265922842639,83.11442677707167,76.74559737479447,73.69194325792593,69.18433533939844,75.37923637391691,70.3748382980782,67.49458499802388,145.9550403477452,140.0138254172274,132.80401979152964,127.37964602840336,136.48197876624877,107.56588022696393,107.69748738972136
108791,90.29281553987268,90.12012725070656,87.19735419577013,87.49937043405282,90.4793172209559,60.8016598795828,60.582923573201114,132.1401614551975,116.07203763406945,116.30218877445976,108.17315810141379,108.03392516354292,84.75796535150918,90.4429793916383,215.12801462987667,213.94094052850411,198.45671548030128,182.5414792312754,195.07777333575314,151.93358095466502,149.01880219580195
108794,9.115701553916669,9.163692114422108,8.838568006120333,8.855066556942882,8.733613572441413,6.636715911746535,6.520139737191049,13.825170785387977,12.055147712962944,12.020409740914964,10.482035768536937,11.524038751996732,10.416296379295945,9.845268822187418,25.308303787830333,24.577988684898656,21.811655977397095,21.082720280906262,23.4176451211672,19.963219398634013,18.473011902264542
108802,31.931302557444074,30.445191372909427,29.306751515948235,28.983867826657697,28.741713608410382,16.894901714078326,11.37294244994304,29.67572235312895,26.644523591172472,28.15605119607112,24.081845190296416,22.965104404987116,18.24378713822337,10.944256217850883,55.86301414381038,51.631221512188354,44.17197606779382,40.24636976644282,44.5877332447307,41.06936978011022,19.986527442299362
108813,33.84136374048711,31.296357270759817,30.8172631704449,30.645141548392754,29.791038186772603,24.42565145235244,8.91570668262598,43.09145074303827,41.28736659965772,40.5885352717334,38.11577170245224,40.71408142208731,41.211947846417736,32.180645339754435,81.68692755909606,78.87041539956536,76.3012356534026,72.56353127739789,81.17178672110738,76.32818523909889,78.03914028573391
108819,99.06241796433174,96.03797358377629,92.33433824170983,92.87344563181682,95.06530381019576,61.776466507009246,63.21404361910628,137.29789978670902,118.39705360270646,113.90637621072337,104.40179813552457,103.08329654171162,83.68529407648295,101.34773036795573,234.41191014539294,232.67067267976515,206.5294283620427,191.49557987044878,205.1137847735613,167.92518836938189,167.09144827023863
108826,7.1237752008313455,6.991600521665143,6.736357944542758,6.721189555726928,6.581446841603245,4.944354786611608,5.12157305346583,14.505645010137354,11.77568468664922,12.006888311743424,10.596480333908525,10.721302207935492,7.500799312671909,7.944765861355761,29.13591969713897,24.712809041944066,22.48139152029398,21.296709671442994,23.91935815579584,14.082219306805303,17.414119216767197
108838,14.490332172069987,13.18475163101578,12.983144900345094,12.949771939242876,12.473714415572045,7.957313829119331,5.295824203155221,13.278600692278474,12.544614617380317,12.854025388096396,11.303417811977706,10.954081417475027,8.373772222685094,5.6810910511045805,26.16809078475935,23.047325564445593,21.865192425131227,20.36846861290477,22.07798237943484,16.88221688312145,14.642386046448806
