id,1,2,3,4,5,6,7,8,9,10,11,12
108585,178.96607321422954,156.2157615515202,109.81367662374429,96.78573476528025,63.69382278253658,65.04275238545634,53.43386545628892,56.690940887562434,63.39514100167378,61.0215462299067,120.66127955775407,126.63265024304529
108587,45.26015310479342,35.81842707333236,25.759601879539815,19.360345079301688,7.464581094642364,8.987339995038587,9.260272346848954,9.491315130413001,8.319603079937785,10.691725291766012,26.97049369197886,29.067160705115022
108596,15.892253754250216,13.022825847897925,9.631313194707861,8.563864824918113,3.4799873024671144,2.9106983768529386,3.5674868268306175,3.658949657810009,3.0438900169364955,4.082820165350333,9.667833103480646,10.205378907379709
108597,15.427013673706822,13.130643792476492,9.659251213328709,8.427097808154256,4.086910875966775,4.114092566892657,4.542721759393891,4.6281731083476245,4.0770022321923785,4.8902039763390155,10.25387612696432,10.556433724630283
108603,249.681020822873,214.8480189626379,157.241478201407,143.01226624289558,100.35588641574111,102.994771658663,116.55260360667859,117.12868174933817,98.16387160681766,107.09670912269227,176.87412751707294,182.26114624335202
108651,130.83588840801025,101.25703430795514,65.65553949535212,61.52439805062091,44.04467598827515,44.74636124976597,51.86710026713611,51.1586779538316,41.61520647782832,41.923475287929456,79.1953075414117,79.13530569251535
108652,543.7675219285371,453.59574953112417,325.8701489480818,279.66237711394666,175.8507836041784,169.67677744268622,172.78435289726707,172.00641330049183,172.75509276674606,193.570755206167,377.5469137497105,378.79258195050414
108655,69.87420629574278,57.50177605566508,39.36673767106564,37.90632996884626,34.002568972143095,35.31714254782649,39.863896654603174,39.64347316497806,33.26575024307318,30.748488575442146,45.92868371501271,46.75584738189856
108657,41.968679388483494,29.74165909666744,23.79534588739902,21.238904110310607,21.683511839339154,21.98169742273194,22.029826502695826,22.797852183810832,21.158416092164426,19.739587845478674,24.575532654946265,25.08530556001923
108686,45.07142291752183,30.388696810574807,22.810471445327885,16.272581896298867,9.469338469573454,10.472118285313314,10.486878589089947,10.879957174917042,9.772168206158796,9.159255911586357,21.807181313506327,24.099834853297164
108693,13.251558189518068,11.434878859969249,7.267053363527069,6.786008690026881,4.98181391310713,5.435615594136687,5.95197853572163,6.011706815582664,5.130512268865592,4.799844697254966,8.228486504612924,8.392147768066339
108704,46.452053769008074,39.23003738480325,28.25582099716143,26.175950097927288,18.36283427233849,19.174664232153834,20.419747794549803,20.73467365331337,18.340413838054566,18.818183671089436,31.3060532455212,31.762400784901377
108710,41.432275761567894,34.75547796565035,26.21300098209253,23.554831973463028,13.953079488505422,14.193945667730341,15.578649102864446,15.856769904005677,13.94799066014542,14.82604854213329,27.181258107049533,28.314636357070707
108755,5.022839793522658,4.15694482982086,3.4438346010010537,2.7868727591592357,1.3482466004029847,1.5151347320139485,1.5884384653106964,1.597466156476849,1.5524787626508019,1.6852896660634793,3.1439241959599986,3.3593216396753562
108762,41.959829376724855,36.87353133581682,27.852005152197684,23.832109413906437,10.357396516557055,8.873309364191543,10.519274176431058,10.490470953162797,9.131418212372948,13.225219761956927,29.10089241147699,31.163627708060098
108774,42.37359919343361,37.365416922268935,29.59799556805179,25.11668033726992,13.200847352799162,12.949570336740834,14.346157918566359,14.570654945912722,12.869572708313493,14.898138388119982,28.88486864219093,30.893524195522357
108775,43.21790228006449,35.81638541577673,25.120609101877623,24.567792126153595,21.40745382294679,22.027424680442863,24.084467284789568,24.406121112472626,21.3871169154993,20.672745627374592,28.517886507473502,29.0392372649811
108789,227.00097826385866,184.99142716712657,148.3303319062691,126.86655722412495,157.76723988692763,159.04747405195664,129.5057810699606,132.34361173901138,151.61278340323022,143.08508413375174,167.34210364723043,168.06057728917347
108791,38.821696363020386,31.65356541286105,22.35410641883391,18.81939243988925,6.177445495835048,5.724945033883314,7.342751990164167,7.431478362370447,5.8724993960852965,8.416987874735282,22.871260024968038,24.546300764705563
108794,28.31487436469394,23.97551660046474,16.76663357039204,13.721816823589949,7.5026457527699035,8.342580254525823,8.409529637804162,8.607560908806331,7.592090377931859,7.975575987867535,17.852183992189588,18.36851779710743
